0,-0.9594,0.11052,0.04512
1,-0.9582,0.12588,0.0354
2,-0.9582,0.12588,0.0354
3,-0.95952,0.12822,0.0405
4,-0.95952,0.12822,0.02514
5,-0.95322,0.12846,0.02754
6,-0.95322,0.12846,0.02754
7,-0.95322,0.12846,0.02754
8,-0.95322,0.13584,0.01122
9,-0.9531,0.13584,0.01122
10,-0.9531,0.13584,-0.00414
11,-0.9414,0.13194,-0.00336
12,-0.9414,0.13194,-0.03408
13,-0.9384,0.15342,-0.04326
14,-0.9384,0.15342,-0.05862
15,-0.94962,0.14562,-0.05346
16,-0.94962,0.14562,-0.05346
17,-0.94962,0.14562,-0.05346
18,-0.94962,0.14562,-0.06648
19,-0.96546,0.1482,-0.06648
20,-0.96546,0.1482,-0.06648
21,-0.96798,0.1518,-0.09564
22,-0.96798,0.1518,-0.09564
23,-0.96798,0.1518,-0.09564
24,-0.97854,0.14274,-0.09432
25,-0.97854,0.14274,-0.09432
26,-0.97188,0.15522,-0.10668
27,-0.97188,0.15522,-0.09132
28,-0.9759,0.1551,-0.09096
29,-0.9759,0.1551,-0.09096
30,-0.9759,0.1551,-0.09096
31,-0.9759,0.13974,-0.06504
32,-0.97662,0.14058,-0.06504
33,-0.97662,0.14058,-0.04968
34,-0.97404,0.15084,-0.05934
35,-0.97404,0.15084,-0.04398
36,-0.95694,0.13656,-0.04188
37,-0.95694,0.13656,-0.04188
38,-0.95694,0.13656,-0.02652
39,-0.94206,0.11844,-0.02844
40,-0.94206,0.11844,-0.02844
41,-0.94206,0.11844,-0.01308
42,-0.92856,0.09462,-0.0135
43,-0.92856,0.09462,-0.0135
44,-0.92856,0.08904,0.0117
45,-0.94794,0.08904,0.0117
46,-0.94794,0.08904,0.02706
47,-0.9669,0.0915,0.03024
48,-0.9669,0.0915,0.03024
49,-0.95988,0.09786,0.01872
50,-0.95988,0.09786,0.01872
51,-0.96,0.09978,0.01998
52,-0.96,0.09978,0.01998
53,-0.96,0.09978,0.01998
54,-0.96,0.09978,0.02274
55,-0.9633,0.1053,0.02274
56,-0.9633,0.1053,0.00738
57,-0.95688,0.10446,0.01092
58,-0.95688,0.10446,0.01092
59,-0.96744,0.10638,0.01452
60,-0.96744,0.10638,-0.00084
61,-0.96156,0.12174,-0.01272
62,-0.96156,0.12174,-0.01272
63,-0.9543,0.114,-0.0237
64,-0.9543,0.114,-0.0237
65,-0.9543,0.114,-0.0237
66,-0.9543,0.114,-0.03012
67,-0.97338,0.13392,-0.03012
68,-0.97338,0.13392,-0.03012
69,-0.98844,0.13794,-0.01758
70,-0.98844,0.13794,-0.01758
71,-0.98556,0.14472,-0.0243
72,-0.98556,0.14472,-0.00894
73,-0.99666,0.14238,-0.00576
74,-0.99666,0.14238,-0.00576
75,-0.99666,0.14238,-0.00576
76,-0.99828,0.13986,-0.00804
77,-0.99828,0.13986,-0.00804
78,-0.99828,0.13986,-0.02376
79,-0.9885,0.14046,-0.02376
80,-0.9885,0.14046,-0.02376
81,-0.9885,0.13932,-0.01854
82,-0.9885,0.13932,-0.07998
83,-1.00584,0.14448,-0.07998
84,-1.00584,0.14448,-0.07998
85,-1.00584,0.17214,-0.12972
86,-1.02888,0.17214,-0.12972
87,-1.02888,0.17214,-0.12972
88,-1.02888,0.17214,-0.20652
89,-1.0467,0.1926,-0.20754
90,-1.0467,0.1926,-0.20754
