0,-0.96612,0.05184,-0.01074
1,-0.96612,0.05184,-0.01074
2,-0.96612,0.05184,0.0027
3,-0.97614,0.04974,0.0027
4,-0.97614,0.04974,0.01806
5,-1.00644,0.05706,0.0261
6,-1.00644,0.05706,0.0261
7,-1.00368,0.06522,0.02028
8,-1.00368,0.06522,0.02028
9,-1.00368,0.06996,0.01842
10,-0.99852,0.06996,0.01842
11,-0.99852,0.06996,0.01842
12,-0.98454,0.06318,0.01884
13,-0.98454,0.06318,0.01884
14,-0.98454,0.06318,0.01884
15,-0.99324,0.0735,0.0168
16,-0.99324,0.0735,0.00144
17,-0.97092,0.05568,0.01242
18,-0.97092,0.05568,0.01242
19,-0.95904,0.04938,0.01026
20,-0.95904,0.04938,0.01026
21,-0.95904,0.04938,0.01026
22,-0.95904,0.04662,0.01218
23,-0.95934,0.04662,0.01218
24,-0.95934,0.04662,0.01218
25,-0.97398,0.05454,0.01146
26,-0.97398,0.05454,0.01146
27,-0.97254,0.05262,0.009
28,-0.97254,0.05262,0.009
29,-0.9738,0.05316,0.00678
30,-0.9738,0.05316,0.00678
31,-0.9738,0.05316,0.00666
32,-0.97458,0.05442,0.00666
33,-0.97458,0.05442,0.00666
34,-0.97338,0.04662,0.01062
35,-0.97338,0.04662,0.01062
36,-0.97338,0.04662,0.01062
37,-0.97428,0.05256,0.01164
38,-0.97428,0.05256,0.01164
39,-0.9645,0.04896,0.00768
40,-0.9645,0.04896,-0.00768
41,-0.95706,0.0495,-0.0099
42,-0.95706,0.0495,-0.0099
43,-0.95706,0.05052,-0.01176
44,-0.95688,0.05052,-0.01176
45,-0.95688,0.05052,-0.01176
46,-0.95688,0.05052,0.0036
47,-0.98298,0.06126,0.0021
48,-0.98298,0.06126,0.0021
49,-0.98208,0.05652,0.00114
50,-0.98208,0.05652,-0.01422
51,-0.96888,0.05298,-0.01482
52,-0.96888,0.05298,-0.01482
53,-0.96858,0.04866,-0.01446
54,-0.96858,0.04866,-0.01446
55,-0.96858,0.04296,0.01518
56,-0.99486,0.04296,0.01518
57,-0.99486,0.04296,0.01518
58,-0.99486,0.04296,0.01518
59,-0.98952,0.04104,0.01434
60,-0.98952,0.04104,0.01434
61,-0.98892,0.045,0.01344
62,-0.98892,0.045,0.01344
63,-0.97998,0.03696,0.01362
64,-0.97998,0.03696,-0.00174
65,-0.97212,0.03612,-0.00108
66,-0.97212,0.03612,-0.00108
67,-0.97212,0.03612,-0.00108
68,-0.97212,0.0456,-0.00042
69,-0.98988,0.0456,-0.00042
70,-0.98988,0.0456,-0.00042
71,-0.98682,0.0594,-0.01332
72,-0.98682,0.0594,0.00204
73,-0.99732,0.0594,0.00288
74,-0.99732,0.0594,0.00288
75,-0.97758,0.0486,0.00294
76,-0.97758,0.0486,0.00294
77,-0.97758,0.0486,0.00186
78,-0.9795,0.05142,0.00186
79,-0.9795,0.05142,0.00186
80,-0.9795,0.04884,0.00294
81,-0.98262,0.04884,0.00294
82,-0.98262,0.04884,0.00294
83,-0.99582,0.05664,0.00546
84,-0.99582,0.05664,0.00546
85,-0.99528,0.05658,0.00318
86,-0.99528,0.05658,-0.01218
87,-0.96882,0.03108,-0.00102
88,-0.96882,0.03108,-0.00102
89,-0.97422,0.03408,-0.00336
90,-0.97422,0.03408,-0.00336
91,-0.97422,0.03408,-0.00336
92,-0.97422,0.03366,-0.00576
93,-0.97422,0.03366,-0.00576
94,-0.97422,0.03366,-0.00576
95,-0.9876,0.04248,-0.00576
96,-0.9876,0.04248,-0.00576
97,-0.98814,0.03828,-0.00576
98,-0.98814,0.03828,-0.00576
99,-0.99036,0.04278,-0.0126
100,-0.99036,0.04278,-0.0126
101,-0.99036,0.02742,-0.00114
102,-0.99126,0.02874,-0.00114
103,-0.99126,0.02874,-0.00114
104,-0.99126,0.02874,-0.00114
105,-0.99138,0.0252,-0.00084
106,-0.99138,0.0252,-0.00084
107,-0.99138,0.0252,-0.00084
108,-0.99372,0.02928,-0.00012
109,-0.99372,0.02928,-0.00012
110,-0.97794,0.01866,-0.00378
111,-0.97794,0.01866,-0.00378
112,-0.9738,0.01674,-0.00816
113,-0.9738,0.01674,-0.00816
114,-0.9738,0.01674,-0.00816
115,-0.9738,0.02652,-0.01182
116,-0.9927,0.02652,-0.01182
117,-0.9927,0.02652,-0.01182
118,-0.99702,0.012,-0.0024
119,-0.99702,0.012,-0.01776
120,-0.96804,0.00348,-0.0213
121,-0.96804,0.00348,-0.0213
122,-0.97182,0.00666,-0.02484
123,-0.97182,0.00666,-0.02484
124,-0.97182,0.00666,-0.02484
125,-0.97446,-0.00816,-0.01554
126,-0.97446,-0.00816,-0.01554
127,-0.97446,-0.00816,-0.01554
128,-0.97782,-0.00786,-0.02034
129,-0.97782,-0.00786,-0.02034
130,-0.98016,-0.00204,-0.0243
131,-0.98016,-0.00204,-0.0243
132,-0.96366,-0.00384,-0.02874
133,-0.96366,-0.00384,-0.02874
134,-0.96366,-0.00384,-0.02874
135,-0.94698,-0.0303,-0.0174
136,-0.94698,-0.0303,-0.0174
137,-0.94698,-0.0303,-0.01974
138,-0.96624,-0.02472,-0.01974
139,-0.96624,-0.02472,-0.01974
140,-0.96624,-0.02472,-0.0351
141,-0.94194,-0.0282,-0.03198
142,-0.94194,-0.0282,-0.01662
143,-0.94644,-0.02562,-0.02322
144,-0.94644,-0.02562,-0.00786
145,-0.97914,-0.03348,-0.00264
146,-0.97914,-0.03348,-0.00264
147,-0.97542,-0.0366,-0.0039
148,-0.97542,-0.0366,-0.0039
149,-0.97542,-0.0366,-0.0039
150,-0.97542,-0.0366,0.01032
151,-0.9663,-0.04608,0.01032
152,-0.9663,-0.04608,0.01032
153,-0.96216,-0.0441,0.00948
154,-0.96216,-0.0441,0.00948
155,-0.97908,-0.03186,0.00876
156,-0.97908,-0.03186,0.00876
157,-0.97938,-0.03186,0.01068
158,-0.97938,-0.03186,0.01068
159,-0.97938,-0.03186,0.01068
160,-0.978,-0.03186,0.01428
161,-0.978,-0.03186,0.01428
162,-0.978,-0.03186,0.01428
163,-0.97608,-0.02862,0.00288
164,-0.97608,-0.02862,0.00288
165,-0.98886,-0.0261,0.00948
166,-0.98886,-0.0261,0.02484
167,-0.99792,-0.02958,0.02946
168,-0.99792,-0.02958,0.02946
169,-0.99792,-0.02484,0.02424
170,-0.9837,-0.02484,0.02424
171,-0.9837,-0.02484,0.02424
172,-0.9837,-0.02484,0.0396
173,-0.97452,-0.02892,0.03696
174,-0.97452,-0.02892,0.03696
175,-0.98046,-0.02106,0.03564
176,-0.98046,-0.02106,0.02028
177,-0.95412,-0.03924,0.02454
178,-0.95412,-0.03924,0.02454
179,-0.92316,-0.04326,0.01998
180,-0.92316,-0.04326,0.01998
181,-0.92316,-0.04326,0.01998
182,-0.92316,-0.0384,0.02556
183,-0.93402,-0.0384,0.02556
184,-0.93402,-0.0384,0.0102
185,-0.96732,-0.01926,0.00432
186,-0.96732,-0.01926,-0.01104
187,-0.9921,-0.01842,-0.00222
188,-0.9921,-0.01842,-0.00222
189,-0.99168,-0.01332,-0.00774
190,-0.99168,-0.01332,-0.00774
191,-0.99168,-0.01332,-0.01194
192,-0.98292,0.0024,-0.01194
193,-0.98292,0.0024,-0.01194
194,-0.98292,0.0024,-0.0273
195,-0.96078,0.0036,-0.02292
196,-0.96078,0.0036,-0.02292
197,-0.9633,0.00462,-0.02202
198,-0.9633,0.00462,-0.03738
199,-0.95922,0.00462,-0.03402
200,-0.95922,0.00462,-0.03402
201,-0.98178,0.02766,-0.04074
202,-0.98178,0.02766,-0.04074
203,-0.98178,0.02766,-0.04074
204,-0.98178,0.02766,-0.03504
205,-0.97662,0.01668,-0.03504
206,-0.97662,0.01668,-0.03504
207,-0.97662,0.01668,-0.03504
208,-0.99198,0.03042,-0.03702
209,-0.99198,0.03042,-0.06774
210,-0.96774,0.02448,-0.06834
211,-0.96774,0.02448,-0.05298
212,-0.97602,0.03042,-0.05148
213,-0.97602,0.03042,-0.03612
214,-0.97668,0.027,-0.0408
215,-0.97668,0.027,-0.0408
216,-0.97512,0.0117,-0.03204
217,-0.97512,0.0117,-0.03204
218,-0.95976,0.00012,-0.03318
219,-0.95976,0.00012,-0.03318
220,-0.95976,0.00012,-0.04854
221,-0.97182,0.01488,-0.04854
222,-0.97182,0.01488,-0.04854
223,-0.97182,0.01488,-0.04854
224,-0.96366,0.01602,-0.05544
225,-0.96366,0.01602,-0.05544
226,-0.95694,0.0171,-0.05142
227,-0.95694,0.0171,-0.03606
228,-0.981,0.03054,-0.03792
229,-0.981,0.03054,-0.03792
230,-0.97968,0.02502,-0.03786
231,-0.97968,0.02502,-0.03786
