0,-0.9051,-0.25746,0.2247
1,-0.9051,-0.25746,0.24006
2,-0.90186,-0.24702,0.2391
3,-0.90186,-0.24702,0.2391
4,-0.90186,-0.24702,0.23526
5,-0.8613,-0.25692,0.23526
6,-0.8613,-0.25692,0.23526
7,-0.8613,-0.25692,0.23526
8,-0.84642,-0.27174,0.24048
9,-0.84642,-0.27174,0.24048
10,-0.84642,-0.27174,0.24048
11,-0.83166,-0.26832,0.24048
12,-0.83166,-0.26832,0.24048
13,-0.81912,-0.27816,0.23202
14,-0.81912,-0.27816,0.23202
15,-0.78708,-0.30564,0.24354
16,-0.78708,-0.30564,0.2589
17,-0.7758,-0.2793,0.25068
18,-0.7758,-0.2793,0.25068
19,-0.7758,-0.2793,0.25068
20,-0.79116,-0.26226,0.26094
21,-0.79116,-0.26226,0.26094
22,-0.79116,-0.26226,0.26094
23,-0.79116,-0.26226,0.21486
24,-0.8685,-0.2757,0.21486
25,-0.8685,-0.2757,0.21486
26,-0.8685,-0.2757,0.18414
27,-0.9888,-0.15732,0.17742
28,-0.9888,-0.15732,0.16206
29,-1.07814,-0.10992,0.16362
30,-1.07814,-0.10992,0.16362
31,-1.14066,-0.06318,0.16032
32,-1.14066,-0.06318,0.16032
33,-1.14066,-0.06318,0.16032
34,-1.15602,-0.03816,0.1722
35,-1.16208,-0.03816,0.1722
36,-1.16208,-0.03816,0.18756
37,-1.146,-0.03684,0.19452
38,-1.146,-0.03684,0.20988
39,-1.10496,-0.04404,0.2031
40,-1.10496,-0.04404,0.2031
41,-1.07682,-0.03648,0.2013
42,-1.07682,-0.03648,0.2013
43,-1.07682,-0.03648,0.23718
44,-1.0731,-0.04338,0.23718
45,-1.0731,-0.04338,0.23718
46,-1.0731,-0.04338,0.23718
47,-1.04922,-0.03906,0.23694
48,-1.04922,-0.03906,0.23694
49,-1.02984,-0.03126,0.23256
50,-1.02984,-0.03126,0.24792
51,-1.00776,-0.05388,0.25248
52,-1.00776,-0.05388,0.25248
53,-0.98628,-0.06294,0.25086
54,-0.98628,-0.06294,0.25086
55,-0.98628,-0.06294,0.25086
56,-0.98628,-0.06294,0.2667
57,-0.97968,-0.08436,0.2667
58,-0.97968,-0.08436,0.2667
59,-0.97968,-0.08436,0.2667
60,-0.95448,-0.10224,0.26394
61,-0.95448,-0.10224,0.2793
62,-0.94956,-0.12702,0.28344
63,-0.94956,-0.12702,0.28344
64,-0.94482,-0.15486,0.28224
65,-0.94482,-0.15486,0.28224
66,-0.94482,-0.15486,0.28224
67,-0.95832,-0.19284,0.29718
68,-0.95832,-0.19284,0.29718
69,-0.95832,-0.19284,0.31254
70,-1.00242,-0.20136,0.30846
71,-1.00242,-0.20136,0.30846
72,-1.03056,-0.22962,0.31848
73,-1.03056,-0.22962,0.31848
74,-1.10544,-0.2052,0.3135
75,-1.10544,-0.2052,0.3135
76,-1.10544,-0.18984,0.28956
77,-1.09884,-0.18984,0.28956
78,-1.09884,-0.18984,0.28956
79,-1.09884,-0.18984,0.24348
80,-1.21542,-0.16818,0.23886
81,-1.21542,-0.16818,0.20814
82,-1.30488,-0.12306,0.20598
83,-1.30488,-0.12306,0.17526
84,-1.3455,-0.0942,0.17082
85,-1.3455,-0.0942,0.15546
86,-1.35462,-0.08532,0.1614
87,-1.35462,-0.08532,0.1614
88,-1.35462,-0.08532,0.1614
89,-1.35462,-0.06996,0.1584
90,-1.36458,-0.06996,0.1584
91,-1.36458,-0.06996,0.1584
92,-1.36458,-0.06996,0.12768
93,-1.29066,-0.07362,0.1233
94,-1.29066,-0.07362,0.1233
95,-1.22526,-0.10218,0.13278
96,-1.22526,-0.10218,0.11742
97,-1.1388,-0.1143,0.10872
98,-1.1388,-0.1143,0.10872
99,-1.1388,-0.1143,0.10872
100,-1.09026,-0.14184,0.11712
101,-1.09026,-0.14184,0.11712
102,-1.09026,-0.14184,0.10176
103,-1.07832,-0.1572,0.09354
104,-1.07832,-0.1572,0.1089
105,-1.00806,-0.1935,0.11898
106,-1.00806,-0.1935,0.10362
107,-0.9735,-0.2028,0.09498
108,-0.9735,-0.2028,0.09498
109,-0.9735,-0.25854,0.08472
110,-0.90054,-0.25854,0.08472
111,-0.90054,-0.25854,0.08472
112,-0.90054,-0.25854,0.06936
113,-0.83424,-0.29898,0.07596
114,-0.83424,-0.29898,0.0606
115,-0.78744,-0.31494,0.0489
116,-0.78744,-0.31494,0.0489
117,-0.70524,-0.3675,0.05898
118,-0.70524,-0.3675,0.04362
119,-0.55542,-0.42822,0.03408
120,-0.55542,-0.42822,0.03408
121,-0.55542,-0.42822,0.01872
122,-0.46164,-0.41556,0.01872
123,-0.46164,-0.41556,0.01872
124,-0.46164,-0.41556,0.00336
125,-0.40554,-0.54492,0.0057
126,-0.40554,-0.54492,0.0057
127,-0.40554,-0.54492,0.0057
128,-0.40554,-0.591,-0.00672
129,-0.34512,-0.5946,-0.00672
130,-0.34512,-0.5946,-0.00672
131,-0.34512,-0.5946,-0.02208
132,-0.27138,-0.65436,-0.02256
133,-0.27138,-0.65436,-0.05328
134,-0.20706,-0.72486,-0.04656
135,-0.20706,-0.72486,-0.07728
136,-0.1668,-0.77322,-0.08046
137,-0.1668,-0.77322,-0.08046
138,-0.1668,-0.77322,-0.09582
139,-0.1509,-0.79734,-0.09756
140,-0.1509,-0.79734,-0.09756
141,-0.1509,-0.79734,-0.09336
142,-0.15948,-0.7881,-0.09336
143,-0.15948,-0.7881,-0.078
144,-0.13494,-0.76962,-0.08742
145,-0.13494,-0.76962,-0.08742
146,-0.13494,-0.76962,-0.07206
147,-0.05604,-0.78468,-0.06618
148,-0.05604,-0.78468,-0.06618
149,-0.05604,-0.78504,-0.0711
150,0.02436,-0.78504,-0.0711
151,0.02436,-0.78504,-0.08646
152,0.06378,-0.78324,-0.08658
153,0.06378,-0.78324,-0.08658
154,0.06378,-0.78324,-0.1173
155,0.03582,-0.7431,-0.11358
156,0.03582,-0.7431,-0.11358
157,-0.0261,-0.69474,-0.11016
158,-0.0261,-0.69474,-0.0948
159,-0.06444,-0.69264,-0.0948
160,-0.06444,-0.69264,-0.0948
161,-0.06444,-0.69264,-0.0948
162,-0.06444,-0.63324,-0.09
163,-0.09132,-0.63324,-0.09
164,-0.09132,-0.63324,-0.09
165,-0.09132,-0.63324,-0.10536
166,-0.14712,-0.60252,-0.10122
167,-0.14712,-0.60252,-0.10122
168,-0.28128,-0.53988,-0.09612
169,-0.28128,-0.53988,-0.08076
170,-0.40182,-0.48624,-0.08346
171,-0.40182,-0.48624,-0.0681
172,-0.45486,-0.4845,-0.0681
173,-0.45486,-0.4845,-0.0681
174,-0.45486,-0.4845,-0.0681
175,-0.45486,-0.46854,-0.09606
176,-0.44718,-0.46854,-0.09606
177,-0.44718,-0.46854,-0.11142
178,-0.474,-0.44448,-0.10962
179,-0.474,-0.44448,-0.10962
180,-0.48378,-0.37626,-0.11922
